Field.Notebook,Image,ID,Field.Number,Species,Genus,Species.Name,Sub.Species,Sex,SVL ,Total,Stream.Distance,Habitat,Development ,Larval.Period,Microhabitat,Date.Collected,Month.Collected,Time.Collected,Elevation,Elevation.Range,Site.Description,Date Preserved,Notes,Location
267,46,,CD 5128,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,36.0,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5121,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,36.5,66.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5124,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,36.5,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,46,,CD 5131,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,37.5,60.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5122,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,37.5,68.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5123,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,38.0,69.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,46,,CD 5126,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,38.0,64.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120624,CD 5105,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,38.5,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5139,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,39.0,76.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5140,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,40.0,75.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120624,CD 5104,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,40.5,79.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120624,CD 5102,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,40.5,73.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5138,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,41.5,71.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5116,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,41.5,72.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5119,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,42.0,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120624,CD 5101,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,42.5,81.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5142,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,43.0,76.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5141,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,43.0,85.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120624,CD 5103,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,43.0,87.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5118,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,43.5,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120624,CD 5100,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,44.5,83.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5117,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,44.5,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5145,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,45.0,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5144,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,45.5,79.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,42,120599,CD 5113,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,45.5,85.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,48,120610,CD 5143,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,45.5,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5115,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,47.0,79.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,44,,CD 5114,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,49.0,,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,42,120599,CD 5112,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,49.5,88.0,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,42,120599,CD 5111,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,58.5,97.5,,Terrestrial ,biphasic ,10.5,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,CD 51115113 all taken under rocks in stream. Water temp 13C. Stream fast moving,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,42,120589,CD 5110,D.wrighti,Desmognathus,wrighti,,male,22.0,37.5,,Terrestrial ,direct,0,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,50,120583,CD 5149,D.wrighti,Desmognathus,wrighti,,male,24.0,38.0,,Terrestrial ,direct,0,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,42,120589,CD 5109,D.wrighti,Desmognathus,wrighti,,female,26.5,44.5,,Terrestrial ,direct,0,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,42,120589,CD 5108,D.wrighti,Desmognathus,wrighti,,male,29.5,51.5,,Terrestrial ,direct,0,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120555,CD 5094,P.j.metcalfi,Plethodon,jordani,metcalfi,juvenile,29.5,49.0,,Terrestrial ,direct,,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road; CD 50945110 all collected on forest floor in spruce forest,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120555,CD 5095,P.j.metcalfi,Plethodon,jordani,metcalfi,female,37.0,73.5,,Terrestrial ,direct,,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120555,CD 5096,P.j.metcalfi,Plethodon,jordani,metcalfi,female,40.5,78.5,,Terrestrial ,direct,,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120555,CD 5098,P.j.metcalfi,Plethodon,jordani,metcalfi,male,55.5,109.0,,Terrestrial ,direct,,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120555,CD 5097,P.j.metcalfi,Plethodon,jordani,metcalfi,male,57.0,,,Terrestrial ,direct,,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,40,120555,CD 5099,P.j.metcalfi,Plethodon,jordani,metcalfi,male,59.0,107.5,,Terrestrial ,direct,,,7/5/57,July,11:00pm,5425,5425,1000ft north of end of toll road,,,"Whitetop Mt., Smyth Co., VA, North facing slope"
267,52,120599,Cd 5152,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,larva,32.0,55.0,0,Terrestrial ,biphasic ,10.5,stream,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,larva,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120610,Cd 5160,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,33.0,61.0,120,Terrestrial ,biphasic ,10.5,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120610,Cd 5159,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,34.5,66.5,120,Terrestrial ,biphasic ,10.5,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120610,Cd 5158,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,34.5,,120,Terrestrial ,biphasic ,10.5,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120610,Cd 5161,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,47.5,102.0,120,Terrestrial ,biphasic ,10.5,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120579,Cd 5151,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,54.0,88.0,0,Terrestrial ,biphasic ,10.5,stream,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,stream,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120599,Cd 5156,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,65.5,108.0,,Terrestrial ,biphasic ,10.5,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120599,Cd 5153,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,70.5,,0,Terrestrial ,biphasic ,10.5,stream,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,stream,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120599,Cd 5154,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,73.0,128.0,0,Terrestrial ,biphasic ,10.5,stream,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,stream,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120599,Cd 5155,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,73.5,,0,Terrestrial ,biphasic ,10.5,stream,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,stream,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120583,Cd 5157,D.wrighti,Desmognathus,wrighti,,male,27.0,45.5,120,Terrestrial ,direct,0,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120583,Cd 5150,D.wrighti,Desmognathus,wrighti,,male,27.0,46.0,0,Terrestrial ,direct,0,stream,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,stream,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,52,120564,Cd 5162,P.j.metcalfi,Plethodon,jordani,metcalfi,male,41.5,77.0,50,Terrestrial ,direct,,,7/6/57,July,4:306:00pm,4675,4675 ±25,mixed diciduous and spruce forest,,,"Transect of Tributary flowing Southeast into Whitetop Creek on Whitetop Mt., Grayson Co., VA"
267,56,120610,CD 5180,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,35.5,67.5,20.0,Terrestrial ,biphasic ,10.5,,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,in log ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120610,CD 5171,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,41.0,,1.0,Terrestrial ,biphasic ,10.5,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in streambank ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120610,CD 5172,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,42.5,69.0,20.0,Terrestrial ,biphasic ,10.5,,7/9/57,July,,4875,4875 ±25,Beech maple forest,,in log,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120610,CD 5181,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,42.5,81.0,30.0,Terrestrial ,biphasic ,10.5,,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,in log ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120610,CD 5178,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,42.5,89.5,10.0,Terrestrial ,biphasic ,10.5,,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,in log ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120610,CD 5179,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,44.0,90.5,20.0,Terrestrial ,biphasic ,10.5,,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,in log ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120599,CD 5175,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,65.5,111.5,5.0,Terrestrial ,biphasic ,10.5,stream bank,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,under rock in stream ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120599,CD 5174,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,67.5,117.5,6.0,Terrestrial ,biphasic ,10.5,stream bank,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,under rock in stream ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120599,CD 5177,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,67.5,,4.0,Terrestrial ,biphasic ,10.5,stream bank,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,under rock in streambank,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120599,CD 5176,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,69.5,,7.0,Terrestrial ,biphasic ,10.5,stream bank,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,under rock in stream ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5170,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,76.5,,2.0,Terrestrial ,biphasic ,10.5,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in streambank ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5167,D.quadramaculatus  ,Desmognathus,quadramaculatus,,juvenile,32.0,51.5,8.0,Aquatic ,biphasic ,27,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5166,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,35.5,58.0,9.0,Aquatic ,biphasic ,27,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5165,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,36.5,63.5,11.0,Aquatic ,biphasic ,27,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5164,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,37.5,62.0,10.0,Aquatic ,biphasic ,27,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5169,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,50.0,56.5,3.0,Aquatic ,biphasic ,27,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in streambank ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120599,CD 5163,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,80.5,131.5,12.0,Aquatic ,biphasic ,27,stream bank,7/9/57,July,,4875,4875 ±25,Beech maple forest,,under rock in stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120579,CD 5173,G.porphyriticus,Gyrinophilus,bislineata,wilderae,male,34.0,,,Semi,biphasic ,,,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,regurgiatated by 5174,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,54,120579,CD 5168,G.porphyriticus,Gyrinophilus,bislineata,wilderae,larva,51.0,87.5,0,Semi,biphasic ,,stream,7/9/57,July,,4875,4875 ±25,Beech maple forest,,larva,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,56,120565,CD 5182,P.j.metcalfi,Plethodon,jordani,metcalfi,juvenile,29.0,,30.0,Terrestrial ,direct,,,7/9/57,July,,4975,4975 ±25,Beech maple forest with a few spruce,,in log ,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,58,120594,CD 5184,D.fuscus,Desmognathus,fuscus,,male,41.5,,0,Semi,biphasic ,14.5,stream,7/10/57,July,,5075,5075 ±25,"Beech maple forest with a few spruce. Water temp 13C, airtemp over water 15C, ground temp 17C, air temp 17.4C (20ft from H2O), humidity over water 66/57, humidity in woods 65/58",,stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,60,120594,CD 5200,D.fuscus,Desmognathus,fuscus,,female,43.5,79.5,1.0,Semi,biphasic ,14.5,stream bank,7/10/57,July,,4775,4775 ±25,Beech maple forest,,streambank; in log under bark and moss,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,60,120594,CD 5199,D.fuscus,Desmognathus,fuscus,,female,49.0,76.0,0,Semi,biphasic ,14.5,stream,7/10/57,July,,4775,4775 ±25,Beech maple forest,,stream,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,60,120594,CD 5201,D.fuscus,Desmognathus,fuscus,,male,58.0,103.5,10.0,Semi,biphasic ,14.5,,7/10/57,July,,4775,4775 ±25,Beech maple forest,,,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,64,120596,CD 5224,D.monticola,Desmognathus,monticola,,juvenile,22.0,40.5,0,Semi,biphasic ,12.5,stream bed ,7/10/57,July,,4100,4100 ±25,,,streambed under rocks,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,64,120596,CD 5223,D.monticola,Desmognathus,monticola,,female,43.0,82.5,0,Semi,biphasic ,12.5,stream bed ,7/10/57,July,,4100,4100 ±25,,,streambed under rocks,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,62,120611,CD 5215,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,19.0,,30.0,Terrestrial ,biphasic ,10.5,,7/10/57,July,,4675,4675 ±25,Beech maple forest,,,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
267,58,120610,CD 5187,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,28.5,55.0,10.0,Terrestrial ,biphasic ,10.5,,7/10/57,July,,5075,5075 ±25,"Beech maple forest with a few spruce. Water temp 13C, airtemp over water 15C, ground temp 17C, air temp 17.4C (20ft from H2O), humidity over water 66/57, humidity in woods 65/58",,,"Transect of main stream of Whitetop Creek, Whitetop Mt., Grayson Co., VA"
